id,log2FoldChange,padj,KEGG_Module,COG,exp
SinmeB_0124,0.1702099592442687,0.6626089633829814,M00093,S,0
SinmeB_0125,-0.3508683143093009,0.4950854493073058,NA,S,0
SinmeB_0126,-0.3901420791692903,0.04955671763180409,NA,S,0
SinmeB_0127,0.6307793334750562,0.0009820112330202449,NA,NA,0
SinmeB_0128,-0.8961588238067723,9.587139203025694e-09,NA,S,0
SinmeB_0129,0.14561054485601355,0.5349307437373364,M00434,T,0
SinmeB_0130,-0.3753216512293414,0.0217730665162046,M00222,P,0
SinmeB_0131,-1.220498024453926,2.1330399413381616e-09,M00222,P,2
SinmeB_0132,-0.9288454985133159,3.1165313856643385e-06,M00222,P,0
SinmeB_0133,-0.25465082214042545,0.10831055230270467,M00222,P,0
SinmeB_0134,-0.3999669460166198,0.015920348792493887,NA,P,0
SinmeB_0135,0.3337972208005688,0.11006276693167973,NA,K,0
SinmeB_0136,0.4759733067543622,0.20221310923968105,NA,S,0
SinmeB_0137,0.09031125761149826,0.5758373370348656,M00016,E,0
SinmeB_0138,-0.4294516752413088,0.0008775022166324805,M00029,E,0
SinmeB_0139,0.4742170763131345,0.004585957268110855,NA,O,0
SinmeB_0140,-0.3407063360148328,0.028311372720538217,NA,P,0
SinmeB_0141,-0.3618459841084872,0.3918901202352884,NA,I,0
SinmeB_0142,-0.26149901697392713,0.0940394937743445,M00017,E,0
SinmeB_0143,0.16270287534326314,0.38539379326719214,M00053,F,0
SinmeB_0145,-0.6658833856603186,0.009740525479395029,NA,I,0
SinmeB_0146,0.8685401100151043,0.003782957568275317,NA,P,0
SinmeB_0147,0.5220956049799603,0.07974519763747043,NA,L,0
SinmeB_0148,0.5127301706466683,0.03502944880927545,NA,K,0
SinmeB_0149,-0.6057143640077749,0.00458452021949718,NA,P,0
SinmeB_0150,0.09302518338844333,0.6925768026627409,NA,K,0
SinmeB_0151,-1.2676195301376156,1.0735740096407896e-07,NA,S,2
SinmeB_0152,0.003841275724613821,0.9806222078615116,M00032,I,0
SinmeB_0153,-0.20830204678713726,0.2030444340344488,M00088,I,0
SinmeB_0154,1.5284890972368839,3.512255053823875e-07,M00013,I,1
SinmeB_0155,-1.5331798667322107,8.316534056529045e-07,M00260,D,2
SinmeB_0156,-0.1581142527419435,0.4211542111315238,NA,S,0
SinmeB_0157,-0.009263254526390772,0.9662405428421268,NA,S,0
SinmeB_0158,-0.4771435581252709,0.05242913053710952,M00023,K,0
SinmeB_0159,-0.5147274703491397,0.10763110920960237,NA,S,0
SinmeB_0160,-0.9735167063430338,9.299665580587105e-08,NA,L,0
SinmeB_0161,-0.1777987978749467,0.6988181168681198,NA,K,0
SinmeB_0162,-1.0383635508859648,2.9507616416787963e-07,NA,S,2
SinmeB_0163,-1.2738256269848292,0.00041566013859183824,NA,S,2
SinmeB_0164,-0.3622561310011557,0.3763212379892787,NA,S,0
SinmeB_0165,0.29896229348036524,0.2723590003492625,NA,NA,0
SinmeB_0166,0.8166985070689265,0.001037860511998332,NA,S,0
SinmeB_0167,-0.5784826557474709,0.008670415345457854,NA,V,0
SinmeB_0168,0.15025759695890628,0.4682931751506601,M00051,F,0
SinmeB_0169,-0.5513681431611209,0.0587220884096332,NA,S,0
SinmeB_0170,-0.1217549306147474,0.6569741639398329,NA,NA,0
SinmeB_0171,0.2390036167249559,0.4246016925600217,NA,T,0
SinmeB_0172,-0.8412805656411507,7.240265055424606e-07,NA,T,0
SinmeB_0173,-0.6302193438827528,1.5094217217015842e-05,NA,M,0
SinmeB_0174,0.474075142753521,0.02817136279604998,NA,E,0
SinmeB_0175,0.07975353227410786,0.7549871381095721,M00361,M,0
SinmeB_0176,-0.13131601081732924,0.5464693878840524,M00024,E,0
SinmeB_0178,-0.6732681432907244,0.0027812286784960967,M00153,C,0
